center,left,right,steering,throttle,something,speed
IMG/center_2017_02_05_03_21_35_819.jpg, IMG/left_2017_02_05_03_21_35_819.jpg, IMG/right_2017_02_05_03_21_35_819.jpg,0,0.274614,0,26.88342
IMG/center_2017_02_05_03_21_35_920.jpg, IMG/left_2017_02_05_03_21_35_920.jpg, IMG/right_2017_02_05_03_21_35_920.jpg,0,0.569649,0,27.15523
IMG/center_2017_02_05_03_21_36_043.jpg, IMG/left_2017_02_05_03_21_36_043.jpg, IMG/right_2017_02_05_03_21_36_043.jpg,0,0.581364,0,27.9268
IMG/center_2017_02_05_03_21_36_151.jpg, IMG/left_2017_02_05_03_21_36_151.jpg, IMG/right_2017_02_05_03_21_36_151.jpg,0,0.2555401,0,28.18177
IMG/center_2017_02_05_03_21_36_262.jpg, IMG/left_2017_02_05_03_21_36_262.jpg, IMG/right_2017_02_05_03_21_36_262.jpg,0.2504792,0,0,27.96584
IMG/center_2017_02_05_03_21_36_362.jpg, IMG/left_2017_02_05_03_21_36_362.jpg, IMG/right_2017_02_05_03_21_36_362.jpg,0.341037,0,0,27.55324
IMG/center_2017_02_05_03_21_36_465.jpg, IMG/left_2017_02_05_03_21_36_465.jpg, IMG/right_2017_02_05_03_21_36_465.jpg,0.03426611,0,0,27.275
IMG/center_2017_02_05_03_21_36_569.jpg, IMG/left_2017_02_05_03_21_36_569.jpg, IMG/right_2017_02_05_03_21_36_569.jpg,0,0,0,26.99196
IMG/center_2017_02_05_03_21_36_675.jpg, IMG/left_2017_02_05_03_21_36_675.jpg, IMG/right_2017_02_05_03_21_36_675.jpg,0,0,0,26.71954
IMG/center_2017_02_05_03_21_36_780.jpg, IMG/left_2017_02_05_03_21_36_780.jpg, IMG/right_2017_02_05_03_21_36_780.jpg,0,0,0,26.45108
IMG/center_2017_02_05_03_21_36_894.jpg, IMG/left_2017_02_05_03_21_36_894.jpg, IMG/right_2017_02_05_03_21_36_894.jpg,0,0.2248619,0,26.32992
IMG/center_2017_02_05_03_21_36_995.jpg, IMG/left_2017_02_05_03_21_36_995.jpg, IMG/right_2017_02_05_03_21_36_995.jpg,0,0,0,26.18872
IMG/center_2017_02_05_03_21_37_099.jpg, IMG/left_2017_02_05_03_21_37_099.jpg, IMG/right_2017_02_05_03_21_37_099.jpg,-0.0386821,0,0,25.92678
IMG/center_2017_02_05_03_21_37_202.jpg, IMG/left_2017_02_05_03_21_37_202.jpg, IMG/right_2017_02_05_03_21_37_202.jpg,-0.400611,0,0,25.50012
IMG/center_2017_02_05_03_21_37_309.jpg, IMG/left_2017_02_05_03_21_37_309.jpg, IMG/right_2017_02_05_03_21_37_309.jpg,-0.199455,0,0,25.18538
IMG/center_2017_02_05_03_21_37_418.jpg, IMG/left_2017_02_05_03_21_37_418.jpg, IMG/right_2017_02_05_03_21_37_418.jpg,0,0,0,24.9267
IMG/center_2017_02_05_03_21_37_521.jpg, IMG/left_2017_02_05_03_21_37_521.jpg, IMG/right_2017_02_05_03_21_37_521.jpg,0,0,0,24.62181
IMG/center_2017_02_05_03_21_37_626.jpg, IMG/left_2017_02_05_03_21_37_626.jpg, IMG/right_2017_02_05_03_21_37_626.jpg,0,0,0,24.37418
IMG/center_2017_02_05_03_21_37_730.jpg, IMG/left_2017_02_05_03_21_37_730.jpg, IMG/right_2017_02_05_03_21_37_730.jpg,0,0.03365403,0,24.1294
IMG/center_2017_02_05_03_21_37_830.jpg, IMG/left_2017_02_05_03_21_37_830.jpg, IMG/right_2017_02_05_03_21_37_830.jpg,0,0.322992,0,24.10449
IMG/center_2017_02_05_03_21_37_933.jpg, IMG/left_2017_02_05_03_21_37_933.jpg, IMG/right_2017_02_05_03_21_37_933.jpg,0,0.6274949,0,24.44456
IMG/center_2017_02_05_03_21_38_038.jpg, IMG/left_2017_02_05_03_21_38_038.jpg, IMG/right_2017_02_05_03_21_38_038.jpg,0,0.9592111,0,25.11861
IMG/center_2017_02_05_03_21_38_153.jpg, IMG/left_2017_02_05_03_21_38_153.jpg, IMG/right_2017_02_05_03_21_38_153.jpg,0,1,0,26.26877
IMG/center_2017_02_05_03_21_38_253.jpg, IMG/left_2017_02_05_03_21_38_253.jpg, IMG/right_2017_02_05_03_21_38_253.jpg,0,1,0,27.21332
IMG/center_2017_02_05_03_21_38_355.jpg, IMG/left_2017_02_05_03_21_38_355.jpg, IMG/right_2017_02_05_03_21_38_355.jpg,0,1,0,28.14793
IMG/center_2017_02_05_03_21_38_458.jpg, IMG/left_2017_02_05_03_21_38_458.jpg, IMG/right_2017_02_05_03_21_38_458.jpg,0,1,0,29.07312
IMG/center_2017_02_05_03_21_38_564.jpg, IMG/left_2017_02_05_03_21_38_564.jpg, IMG/right_2017_02_05_03_21_38_564.jpg,0,1,0,30.17107
IMG/center_2017_02_05_03_21_38_676.jpg, IMG/left_2017_02_05_03_21_38_676.jpg, IMG/right_2017_02_05_03_21_38_676.jpg,0,1,0,30.1903
IMG/center_2017_02_05_03_21_38_779.jpg, IMG/left_2017_02_05_03_21_38_779.jpg, IMG/right_2017_02_05_03_21_38_779.jpg,0,1,0,30.19036
IMG/center_2017_02_05_03_21_38_882.jpg, IMG/left_2017_02_05_03_21_38_882.jpg, IMG/right_2017_02_05_03_21_38_882.jpg,0,1,0,30.19055
IMG/center_2017_02_05_03_21_38_984.jpg, IMG/left_2017_02_05_03_21_38_984.jpg, IMG/right_2017_02_05_03_21_38_984.jpg,0,1,0,30.19027
IMG/center_2017_02_05_03_21_39_086.jpg, IMG/left_2017_02_05_03_21_39_086.jpg, IMG/right_2017_02_05_03_21_39_086.jpg,0,0.7695611,0,30.14522
IMG/center_2017_02_05_03_21_39_187.jpg, IMG/left_2017_02_05_03_21_39_187.jpg, IMG/right_2017_02_05_03_21_39_187.jpg,0,0.4561,0,30.05611
IMG/center_2017_02_05_03_21_39_289.jpg, IMG/left_2017_02_05_03_21_39_289.jpg, IMG/right_2017_02_05_03_21_39_289.jpg,0,0.1747571,0,29.99098
IMG/center_2017_02_05_03_21_39_390.jpg, IMG/left_2017_02_05_03_21_39_390.jpg, IMG/right_2017_02_05_03_21_39_390.jpg,-0.2227771,0,0,29.7076
IMG/center_2017_02_05_03_21_39_490.jpg, IMG/left_2017_02_05_03_21_39_490.jpg, IMG/right_2017_02_05_03_21_39_490.jpg,0,0,0,29.40398
IMG/center_2017_02_05_03_21_39_591.jpg, IMG/left_2017_02_05_03_21_39_591.jpg, IMG/right_2017_02_05_03_21_39_591.jpg,0,0,0,29.1075
IMG/center_2017_02_05_03_21_39_697.jpg, IMG/left_2017_02_05_03_21_39_697.jpg, IMG/right_2017_02_05_03_21_39_697.jpg,0,0,0,28.81499
IMG/center_2017_02_05_03_21_39_798.jpg, IMG/left_2017_02_05_03_21_39_798.jpg, IMG/right_2017_02_05_03_21_39_798.jpg,-0.159723,0,0,28.51704
IMG/center_2017_02_05_03_21_39_912.jpg, IMG/left_2017_02_05_03_21_39_912.jpg, IMG/right_2017_02_05_03_21_39_912.jpg,-0.120747,0,0,28.10756
IMG/center_2017_02_05_03_21_40_012.jpg, IMG/left_2017_02_05_03_21_40_012.jpg, IMG/right_2017_02_05_03_21_40_012.jpg,0,0,0,27.82245
IMG/center_2017_02_05_03_21_40_115.jpg, IMG/left_2017_02_05_03_21_40_115.jpg, IMG/right_2017_02_05_03_21_40_115.jpg,0,0,0,27.54185
IMG/center_2017_02_05_03_21_40_229.jpg, IMG/left_2017_02_05_03_21_40_229.jpg, IMG/right_2017_02_05_03_21_40_229.jpg,0,0,0,27.21012
IMG/center_2017_02_05_03_21_40_332.jpg, IMG/left_2017_02_05_03_21_40_332.jpg, IMG/right_2017_02_05_03_21_40_332.jpg,0,0,0,26.93691
IMG/center_2017_02_05_03_21_40_435.jpg, IMG/left_2017_02_05_03_21_40_435.jpg, IMG/right_2017_02_05_03_21_40_435.jpg,0,0.03378904,0,26.66646
IMG/center_2017_02_05_03_21_40_539.jpg, IMG/left_2017_02_05_03_21_40_539.jpg, IMG/right_2017_02_05_03_21_40_539.jpg,0,0.3365341,0,26.62301
IMG/center_2017_02_05_03_21_40_641.jpg, IMG/left_2017_02_05_03_21_40_641.jpg, IMG/right_2017_02_05_03_21_40_641.jpg,0,0.6836611,0,27.04068
IMG/center_2017_02_05_03_21_40_750.jpg, IMG/left_2017_02_05_03_21_40_750.jpg, IMG/right_2017_02_05_03_21_40_750.jpg,0,0.6828659,0,27.70365
IMG/center_2017_02_05_03_21_40_862.jpg, IMG/left_2017_02_05_03_21_40_862.jpg, IMG/right_2017_02_05_03_21_40_862.jpg,-0.132639,0.347445,0,28.07954
IMG/center_2017_02_05_03_21_40_983.jpg, IMG/left_2017_02_05_03_21_40_983.jpg, IMG/right_2017_02_05_03_21_40_983.jpg,-0.268416,0,0,27.89246
IMG/center_2017_02_05_03_21_41_086.jpg, IMG/left_2017_02_05_03_21_41_086.jpg, IMG/right_2017_02_05_03_21_41_086.jpg,0,0,0,27.60983
IMG/center_2017_02_05_03_21_41_188.jpg, IMG/left_2017_02_05_03_21_41_188.jpg, IMG/right_2017_02_05_03_21_41_188.jpg,0,0,0,27.32871
IMG/center_2017_02_05_03_21_41_297.jpg, IMG/left_2017_02_05_03_21_41_297.jpg, IMG/right_2017_02_05_03_21_41_297.jpg,0,0,0,27.05371
IMG/center_2017_02_05_03_21_41_400.jpg, IMG/left_2017_02_05_03_21_41_400.jpg, IMG/right_2017_02_05_03_21_41_400.jpg,0,0,0,26.78198
IMG/center_2017_02_05_03_21_41_518.jpg, IMG/left_2017_02_05_03_21_41_518.jpg, IMG/right_2017_02_05_03_21_41_518.jpg,0,0,0,26.4596
IMG/center_2017_02_05_03_21_41_620.jpg, IMG/left_2017_02_05_03_21_41_620.jpg, IMG/right_2017_02_05_03_21_41_620.jpg,0,0,0,26.19391
IMG/center_2017_02_05_03_21_41_726.jpg, IMG/left_2017_02_05_03_21_41_726.jpg, IMG/right_2017_02_05_03_21_41_726.jpg,-0.2017651,0,0,25.82548
IMG/center_2017_02_05_03_21_41_826.jpg, IMG/left_2017_02_05_03_21_41_826.jpg, IMG/right_2017_02_05_03_21_41_826.jpg,0,0,0,25.56607
IMG/center_2017_02_05_03_21_41_932.jpg, IMG/left_2017_02_05_03_21_41_932.jpg, IMG/right_2017_02_05_03_21_41_932.jpg,0,0,0,25.30775
IMG/center_2017_02_05_03_21_42_046.jpg, IMG/left_2017_02_05_03_21_42_046.jpg, IMG/right_2017_02_05_03_21_42_046.jpg,0,0,0,25.00287
IMG/center_2017_02_05_03_21_42_146.jpg, IMG/left_2017_02_05_03_21_42_146.jpg, IMG/right_2017_02_05_03_21_42_146.jpg,0,0,0,24.7518
IMG/center_2017_02_05_03_21_42_265.jpg, IMG/left_2017_02_05_03_21_42_265.jpg, IMG/right_2017_02_05_03_21_42_265.jpg,0,0,0,24.45388
IMG/center_2017_02_05_03_21_42_367.jpg, IMG/left_2017_02_05_03_21_42_367.jpg, IMG/right_2017_02_05_03_21_42_367.jpg,0,0,0,24.20835
IMG/center_2017_02_05_03_21_42_468.jpg, IMG/left_2017_02_05_03_21_42_468.jpg, IMG/right_2017_02_05_03_21_42_468.jpg,0,0,0,23.96529
IMG/center_2017_02_05_03_21_42_572.jpg, IMG/left_2017_02_05_03_21_42_572.jpg, IMG/right_2017_02_05_03_21_42_572.jpg,0,0,0,23.72472
IMG/center_2017_02_05_03_21_42_678.jpg, IMG/left_2017_02_05_03_21_42_678.jpg, IMG/right_2017_02_05_03_21_42_678.jpg,0,0,0,23.48652
IMG/center_2017_02_05_03_21_42_779.jpg, IMG/left_2017_02_05_03_21_42_779.jpg, IMG/right_2017_02_05_03_21_42_779.jpg,0,0,0,23.2507
IMG/center_2017_02_05_03_21_42_882.jpg, IMG/left_2017_02_05_03_21_42_882.jpg, IMG/right_2017_02_05_03_21_42_882.jpg,0,0,0,22.97088
IMG/center_2017_02_05_03_21_42_988.jpg, IMG/left_2017_02_05_03_21_42_988.jpg, IMG/right_2017_02_05_03_21_42_988.jpg,-0.2132939,0,0,22.72086
IMG/center_2017_02_05_03_21_43_101.jpg, IMG/left_2017_02_05_03_21_43_101.jpg, IMG/right_2017_02_05_03_21_43_101.jpg,-0.07612771,0,0,22.40546
IMG/center_2017_02_05_03_21_43_208.jpg, IMG/left_2017_02_05_03_21_43_208.jpg, IMG/right_2017_02_05_03_21_43_208.jpg,0,0,0,22.17479
IMG/center_2017_02_05_03_21_43_312.jpg, IMG/left_2017_02_05_03_21_43_312.jpg, IMG/right_2017_02_05_03_21_43_312.jpg,0,0,0,21.95135
IMG/center_2017_02_05_03_21_43_418.jpg, IMG/left_2017_02_05_03_21_43_418.jpg, IMG/right_2017_02_05_03_21_43_418.jpg,0,0,0,21.73079
IMG/center_2017_02_05_03_21_43_527.jpg, IMG/left_2017_02_05_03_21_43_527.jpg, IMG/right_2017_02_05_03_21_43_527.jpg,0,0,0,21.46467
IMG/center_2017_02_05_03_21_43_628.jpg, IMG/left_2017_02_05_03_21_43_628.jpg, IMG/right_2017_02_05_03_21_43_628.jpg,0,0,0,21.24925
IMG/center_2017_02_05_03_21_43_747.jpg, IMG/left_2017_02_05_03_21_43_747.jpg, IMG/right_2017_02_05_03_21_43_747.jpg,0,0.1397009,0,21.02584
IMG/center_2017_02_05_03_21_43_850.jpg, IMG/left_2017_02_05_03_21_43_850.jpg, IMG/right_2017_02_05_03_21_43_850.jpg,0,0.433809,0,21.1555
IMG/center_2017_02_05_03_21_43_954.jpg, IMG/left_2017_02_05_03_21_43_954.jpg, IMG/right_2017_02_05_03_21_43_954.jpg,0,0.729708,0,21.64557
IMG/center_2017_02_05_03_21_44_070.jpg, IMG/left_2017_02_05_03_21_44_070.jpg, IMG/right_2017_02_05_03_21_44_070.jpg,0,1,0,22.694
IMG/center_2017_02_05_03_21_44_180.jpg, IMG/left_2017_02_05_03_21_44_180.jpg, IMG/right_2017_02_05_03_21_44_180.jpg,0,1,0,23.86778
IMG/center_2017_02_05_03_21_44_290.jpg, IMG/left_2017_02_05_03_21_44_290.jpg, IMG/right_2017_02_05_03_21_44_290.jpg,0,1,0,24.83538
IMG/center_2017_02_05_03_21_44_402.jpg, IMG/left_2017_02_05_03_21_44_402.jpg, IMG/right_2017_02_05_03_21_44_402.jpg,0,0.78142,0,25.89015
IMG/center_2017_02_05_03_21_44_514.jpg, IMG/left_2017_02_05_03_21_44_514.jpg, IMG/right_2017_02_05_03_21_44_514.jpg,0,0.4462479,0,26.39687
IMG/center_2017_02_05_03_21_44_614.jpg, IMG/left_2017_02_05_03_21_44_614.jpg, IMG/right_2017_02_05_03_21_44_614.jpg,-0.1296181,0.1763079,0,26.50365
IMG/center_2017_02_05_03_21_44_722.jpg, IMG/left_2017_02_05_03_21_44_722.jpg, IMG/right_2017_02_05_03_21_44_722.jpg,-0.3914639,0,0,26.10459
IMG/center_2017_02_05_03_21_44_828.jpg, IMG/left_2017_02_05_03_21_44_828.jpg, IMG/right_2017_02_05_03_21_44_828.jpg,-0.07358694,0,0,25.83618
IMG/center_2017_02_05_03_21_44_941.jpg, IMG/left_2017_02_05_03_21_44_941.jpg, IMG/right_2017_02_05_03_21_44_941.jpg,-0.120921,0,0,25.51797
IMG/center_2017_02_05_03_21_45_048.jpg, IMG/left_2017_02_05_03_21_45_048.jpg, IMG/right_2017_02_05_03_21_45_048.jpg,-0.3912148,0,0,25.18737
IMG/center_2017_02_05_03_21_45_150.jpg, IMG/left_2017_02_05_03_21_45_150.jpg, IMG/right_2017_02_05_03_21_45_150.jpg,-0.100266,0,0,24.92368
IMG/center_2017_02_05_03_21_45_252.jpg, IMG/left_2017_02_05_03_21_45_252.jpg, IMG/right_2017_02_05_03_21_45_252.jpg,-0.03753608,0,0,24.66459
IMG/center_2017_02_05_03_21_45_358.jpg, IMG/left_2017_02_05_03_21_45_358.jpg, IMG/right_2017_02_05_03_21_45_358.jpg,-0.330576,0,0,24.38197
IMG/center_2017_02_05_03_21_45_458.jpg, IMG/left_2017_02_05_03_21_45_458.jpg, IMG/right_2017_02_05_03_21_45_458.jpg,-0.1266328,0,0,24.11327
IMG/center_2017_02_05_03_21_45_580.jpg, IMG/left_2017_02_05_03_21_45_580.jpg, IMG/right_2017_02_05_03_21_45_580.jpg,0,0,0,23.81222
IMG/center_2017_02_05_03_21_45_688.jpg, IMG/left_2017_02_05_03_21_45_688.jpg, IMG/right_2017_02_05_03_21_45_688.jpg,0,0,0,23.5248
IMG/center_2017_02_05_03_21_45_790.jpg, IMG/left_2017_02_05_03_21_45_790.jpg, IMG/right_2017_02_05_03_21_45_790.jpg,0,0,0,23.28864
IMG/center_2017_02_05_03_21_45_892.jpg, IMG/left_2017_02_05_03_21_45_892.jpg, IMG/right_2017_02_05_03_21_45_892.jpg,0,0,0,23.05476
IMG/center_2017_02_05_03_21_46_000.jpg, IMG/left_2017_02_05_03_21_46_000.jpg, IMG/right_2017_02_05_03_21_46_000.jpg,-0.1401241,0,0,22.8139
IMG/center_2017_02_05_03_21_46_120.jpg, IMG/left_2017_02_05_03_21_46_120.jpg, IMG/right_2017_02_05_03_21_46_120.jpg,-0.1976339,0,0,22.4444
IMG/center_2017_02_05_03_21_46_222.jpg, IMG/left_2017_02_05_03_21_46_222.jpg, IMG/right_2017_02_05_03_21_46_222.jpg,0,0,0,22.17168
IMG/center_2017_02_05_03_21_46_323.jpg, IMG/left_2017_02_05_03_21_46_323.jpg, IMG/right_2017_02_05_03_21_46_323.jpg,0,0,0,21.94769
IMG/center_2017_02_05_03_21_46_426.jpg, IMG/left_2017_02_05_03_21_46_426.jpg, IMG/right_2017_02_05_03_21_46_426.jpg,0,0,0,21.72635
IMG/center_2017_02_05_03_21_46_527.jpg, IMG/left_2017_02_05_03_21_46_527.jpg, IMG/right_2017_02_05_03_21_46_527.jpg,0,0,0,21.50858
IMG/center_2017_02_05_03_21_46_629.jpg, IMG/left_2017_02_05_03_21_46_629.jpg, IMG/right_2017_02_05_03_21_46_629.jpg,0,0,0,21.29234
IMG/center_2017_02_05_03_21_46_745.jpg, IMG/left_2017_02_05_03_21_46_745.jpg, IMG/right_2017_02_05_03_21_46_745.jpg,0,0,0,21.0361
IMG/center_2017_02_05_03_21_46_846.jpg, IMG/left_2017_02_05_03_21_46_846.jpg, IMG/right_2017_02_05_03_21_46_846.jpg,0,0,0,20.8251
IMG/center_2017_02_05_03_21_46_950.jpg, IMG/left_2017_02_05_03_21_46_950.jpg, IMG/right_2017_02_05_03_21_46_950.jpg,0,0,0,20.61583
IMG/center_2017_02_05_03_21_47_054.jpg, IMG/left_2017_02_05_03_21_47_054.jpg, IMG/right_2017_02_05_03_21_47_054.jpg,-0.06669295,0,0,20.40808
IMG/center_2017_02_05_03_21_47_155.jpg, IMG/left_2017_02_05_03_21_47_155.jpg, IMG/right_2017_02_05_03_21_47_155.jpg,-0.157392,0,0,20.17934
IMG/center_2017_02_05_03_21_47_260.jpg, IMG/left_2017_02_05_03_21_47_260.jpg, IMG/right_2017_02_05_03_21_47_260.jpg,0,0,0,19.9712
IMG/center_2017_02_05_03_21_47_364.jpg, IMG/left_2017_02_05_03_21_47_364.jpg, IMG/right_2017_02_05_03_21_47_364.jpg,0,0,0,19.72803
IMG/center_2017_02_05_03_21_47_471.jpg, IMG/left_2017_02_05_03_21_47_471.jpg, IMG/right_2017_02_05_03_21_47_471.jpg,0,0,0,19.54364
IMG/center_2017_02_05_03_21_47_578.jpg, IMG/left_2017_02_05_03_21_47_578.jpg, IMG/right_2017_02_05_03_21_47_578.jpg,0,0,0,19.30237
IMG/center_2017_02_05_03_21_47_684.jpg, IMG/left_2017_02_05_03_21_47_684.jpg, IMG/right_2017_02_05_03_21_47_684.jpg,-0.315144,0,0,18.93993
IMG/center_2017_02_05_03_21_47_784.jpg, IMG/left_2017_02_05_03_21_47_784.jpg, IMG/right_2017_02_05_03_21_47_784.jpg,-0.6161431,0,0,18.82869
IMG/center_2017_02_05_03_21_47_885.jpg, IMG/left_2017_02_05_03_21_47_885.jpg, IMG/right_2017_02_05_03_21_47_885.jpg,-0.3134311,0,0,18.26283
IMG/center_2017_02_05_03_21_47_995.jpg, IMG/left_2017_02_05_03_21_47_995.jpg, IMG/right_2017_02_05_03_21_47_995.jpg,-0.01375526,0,0,18.48128
IMG/center_2017_02_05_03_21_48_103.jpg, IMG/left_2017_02_05_03_21_48_103.jpg, IMG/right_2017_02_05_03_21_48_103.jpg,0,0,0,18.27791
IMG/center_2017_02_05_03_21_48_218.jpg, IMG/left_2017_02_05_03_21_48_218.jpg, IMG/right_2017_02_05_03_21_48_218.jpg,0,0,0,17.58271
IMG/center_2017_02_05_03_21_48_323.jpg, IMG/left_2017_02_05_03_21_48_323.jpg, IMG/right_2017_02_05_03_21_48_323.jpg,0,0,0,17.36199
IMG/center_2017_02_05_03_21_48_424.jpg, IMG/left_2017_02_05_03_21_48_424.jpg, IMG/right_2017_02_05_03_21_48_424.jpg,0,0,0,17.70881
IMG/center_2017_02_05_03_21_48_533.jpg, IMG/left_2017_02_05_03_21_48_533.jpg, IMG/right_2017_02_05_03_21_48_533.jpg,0.3289141,0,0,16.99116
IMG/center_2017_02_05_03_21_48_636.jpg, IMG/left_2017_02_05_03_21_48_636.jpg, IMG/right_2017_02_05_03_21_48_636.jpg,0.296061,0,0,17.24303
IMG/center_2017_02_05_03_21_48_760.jpg, IMG/left_2017_02_05_03_21_48_760.jpg, IMG/right_2017_02_05_03_21_48_760.jpg,0,0,0,17.02412
IMG/center_2017_02_05_03_21_48_862.jpg, IMG/left_2017_02_05_03_21_48_862.jpg, IMG/right_2017_02_05_03_21_48_862.jpg,0,0,0,16.82817
IMG/center_2017_02_05_03_21_48_970.jpg, IMG/left_2017_02_05_03_21_48_970.jpg, IMG/right_2017_02_05_03_21_48_970.jpg,-0.1443509,0,0,16.11856
IMG/center_2017_02_05_03_21_49_075.jpg, IMG/left_2017_02_05_03_21_49_075.jpg, IMG/right_2017_02_05_03_21_49_075.jpg,-0.4538789,0,0,16.36901
IMG/center_2017_02_05_03_21_49_178.jpg, IMG/left_2017_02_05_03_21_49_178.jpg, IMG/right_2017_02_05_03_21_49_178.jpg,-0.556497,0,0,15.5399
IMG/center_2017_02_05_03_21_49_280.jpg, IMG/left_2017_02_05_03_21_49_280.jpg, IMG/right_2017_02_05_03_21_49_280.jpg,-0.2491411,0,0,15.94178
IMG/center_2017_02_05_03_21_49_387.jpg, IMG/left_2017_02_05_03_21_49_387.jpg, IMG/right_2017_02_05_03_21_49_387.jpg,0,0,0,15.73289
IMG/center_2017_02_05_03_21_49_488.jpg, IMG/left_2017_02_05_03_21_49_488.jpg, IMG/right_2017_02_05_03_21_49_488.jpg,0,0.03989393,0,15.03727
IMG/center_2017_02_05_03_21_49_589.jpg, IMG/left_2017_02_05_03_21_49_589.jpg, IMG/right_2017_02_05_03_21_49_589.jpg,0,0.3377339,0,15.59097
IMG/center_2017_02_05_03_21_49_691.jpg, IMG/left_2017_02_05_03_21_49_691.jpg, IMG/right_2017_02_05_03_21_49_691.jpg,0,0.6340499,0,15.68803
IMG/center_2017_02_05_03_21_49_791.jpg, IMG/left_2017_02_05_03_21_49_791.jpg, IMG/right_2017_02_05_03_21_49_791.jpg,0,0.937701,0,16.79894
IMG/center_2017_02_05_03_21_49_901.jpg, IMG/left_2017_02_05_03_21_49_901.jpg, IMG/right_2017_02_05_03_21_49_901.jpg,0,0.8271041,0,17.95448
IMG/center_2017_02_05_03_21_50_008.jpg, IMG/left_2017_02_05_03_21_50_008.jpg, IMG/right_2017_02_05_03_21_50_008.jpg,-0.1876411,0.506056,0,18.31452
IMG/center_2017_02_05_03_21_50_110.jpg, IMG/left_2017_02_05_03_21_50_110.jpg, IMG/right_2017_02_05_03_21_50_110.jpg,-0.471927,0.2217701,0,18.73637
IMG/center_2017_02_05_03_21_50_212.jpg, IMG/left_2017_02_05_03_21_50_212.jpg, IMG/right_2017_02_05_03_21_50_212.jpg,-0.773958,0,0,18.12438
IMG/center_2017_02_05_03_21_50_315.jpg, IMG/left_2017_02_05_03_21_50_315.jpg, IMG/right_2017_02_05_03_21_50_315.jpg,-0.6299731,0,0,18.17796
IMG/center_2017_02_05_03_21_50_415.jpg, IMG/left_2017_02_05_03_21_50_415.jpg, IMG/right_2017_02_05_03_21_50_415.jpg,-0.3376892,0,0,17.56112
IMG/center_2017_02_05_03_21_50_519.jpg, IMG/left_2017_02_05_03_21_50_519.jpg, IMG/right_2017_02_05_03_21_50_519.jpg,-0.03068715,0,0,17.84347
IMG/center_2017_02_05_03_21_50_626.jpg, IMG/left_2017_02_05_03_21_50_626.jpg, IMG/right_2017_02_05_03_21_50_626.jpg,0,0,0,17.63602
IMG/center_2017_02_05_03_21_50_727.jpg, IMG/left_2017_02_05_03_21_50_727.jpg, IMG/right_2017_02_05_03_21_50_727.jpg,0,0.2910149,0,17.1218
IMG/center_2017_02_05_03_21_50_834.jpg, IMG/left_2017_02_05_03_21_50_834.jpg, IMG/right_2017_02_05_03_21_50_834.jpg,0,0.6232409,0,17.90672
IMG/center_2017_02_05_03_21_50_940.jpg, IMG/left_2017_02_05_03_21_50_940.jpg, IMG/right_2017_02_05_03_21_50_940.jpg,0,0.8918129,0,18.37195
IMG/center_2017_02_05_03_21_51_058.jpg, IMG/left_2017_02_05_03_21_51_058.jpg, IMG/right_2017_02_05_03_21_51_058.jpg,0,1,0,19.65396
IMG/center_2017_02_05_03_21_51_161.jpg, IMG/left_2017_02_05_03_21_51_161.jpg, IMG/right_2017_02_05_03_21_51_161.jpg,0,1,0,20.89039
IMG/center_2017_02_05_03_21_51_261.jpg, IMG/left_2017_02_05_03_21_51_261.jpg, IMG/right_2017_02_05_03_21_51_261.jpg,0,1,0,21.95357
IMG/center_2017_02_05_03_21_51_365.jpg, IMG/left_2017_02_05_03_21_51_365.jpg, IMG/right_2017_02_05_03_21_51_365.jpg,0,1,0,22.90826
IMG/center_2017_02_05_03_21_51_465.jpg, IMG/left_2017_02_05_03_21_51_465.jpg, IMG/right_2017_02_05_03_21_51_465.jpg,0,1,0,23.89973
IMG/center_2017_02_05_03_21_51_570.jpg, IMG/left_2017_02_05_03_21_51_570.jpg, IMG/right_2017_02_05_03_21_51_570.jpg,0,1,0,24.86394
IMG/center_2017_02_05_03_21_51_673.jpg, IMG/left_2017_02_05_03_21_51_673.jpg, IMG/right_2017_02_05_03_21_51_673.jpg,0,0.974494,0,25.82287
IMG/center_2017_02_05_03_21_51_792.jpg, IMG/left_2017_02_05_03_21_51_792.jpg, IMG/right_2017_02_05_03_21_51_792.jpg,0,0.6055331,0,26.64576
IMG/center_2017_02_05_03_21_51_892.jpg, IMG/left_2017_02_05_03_21_51_892.jpg, IMG/right_2017_02_05_03_21_51_892.jpg,-0.1520909,0.3383561,0,26.94078
IMG/center_2017_02_05_03_21_51_992.jpg, IMG/left_2017_02_05_03_21_51_992.jpg, IMG/right_2017_02_05_03_21_51_992.jpg,-0.4746779,0.01576912,0,26.73974
IMG/center_2017_02_05_03_21_52_094.jpg, IMG/left_2017_02_05_03_21_52_094.jpg, IMG/right_2017_02_05_03_21_52_094.jpg,-0.4700309,0,0,26.28922
IMG/center_2017_02_05_03_21_52_196.jpg, IMG/left_2017_02_05_03_21_52_196.jpg, IMG/right_2017_02_05_03_21_52_196.jpg,-0.1669918,0,0,26.03521
IMG/center_2017_02_05_03_21_52_297.jpg, IMG/left_2017_02_05_03_21_52_297.jpg, IMG/right_2017_02_05_03_21_52_297.jpg,0,0,0,25.75707
IMG/center_2017_02_05_03_21_52_400.jpg, IMG/left_2017_02_05_03_21_52_400.jpg, IMG/right_2017_02_05_03_21_52_400.jpg,0,0,0,25.49323
